atom_id,rule_type,legal_level,article_reference,who,how,when,what,content_original,is_ambiguous,review_reason,source_document,specific_clause,business_categories,related_scenarios,parameters,where,reconstructed_text,bert_similarity_score
YZ-BAM-VAL-00581,VAL_THRESHOLD,L3_DEPT_RULE,第六十一条第三句,银行,保管期限为10年,银行结算账户撤销后起算,银行结算账户管理档案,银行结算账户管理档案的保管期限为银行结算账户撤销后 10年。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '档案管理']","['档案保管期限', '合规存续期']",,银行会计档案库房/电子档案系统,银行 银行结算账户撤销后起算 银行会计档案库房/电子档案系统 保管期限为10年 银行结算账户管理档案,0.9219979643821716
YZ-BAM-OBL-00582,OBL_MANDATORY,L3_DEPT_RULE,第六十二条第一款,银行,实行年检制度，检查账户合规性，核实开户资料真实性,对已开立的单位银行结算账户,单位银行结算账户,银行应对已开立的单位银行结算账户实行年检制度，检查开立的银行结算账户的合规性，核实开户资料的真实性；,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '支付结算']","['账户年检', '账户合规审查', '账户撤销']",,银行内部账户管理系统及监管报送系统,银行 对已开立的单位银行结算账户 银行内部账户管理系统及监管报送系统 实行年检制度，检查账户合规性，核实开户资料真实性 单位银行结算账户,0.9553976058959961
YZ-BAM-OBL-00583,OBL_MANDATORY,L3_DEPT_RULE,第六十二条第一款,银行,予以撤销,年检中发现不符合本办法规定开立的单位银行结算账户时,不符合规定的单位银行结算账户,对不符合本办法规定开立的单位银行结算账户，应予以撤销。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '支付结算']",['账户撤销'],,账户生命周期管理流程,银行 年检中发现不符合本办法规定开立的单位银行结算账户时 账户生命周期管理流程 予以撤销 不符合规定的单位银行结算账户,0.8389932513237
YZ-BAM-OBL-00584,OBL_MANDATORY,L3_DEPT_RULE,第六十二条第一款,银行,及时报告,经核实各类银行结算账户资料发生变动后,银行结算账户资料变动情况,对经核实的各类银行结算账户的资料变动情况，应及时报告中国人民银行当地分支行。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '支付结算', '监管报送']",['账户资料变更报告'],,向中国人民银行当地分支行的监管报送通道,银行 经核实各类银行结算账户资料发生变动后 向中国人民银行当地分支行的监管报送通道 及时报告 银行结算账户资料变动情况,0.9372109174728394
YZ-BAM-OBL-00585,OBL_MANDATORY,L3_DEPT_RULE,第六十二条第二款,银行,按照中国人民银行规定的程序及时报告,存款人使用银行结算账户过程中,存款人的可疑支付,银行应对存款人使用银行结算账户的情况进行监督，对存款人的可疑支付应按照中国人民银行规定的程序及时报告。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '反洗钱', '支付结算']","['可疑交易监测', '风险拦截']",,账户交易监控系统,银行 存款人使用银行结算账户过程中 账户交易监控系统 按照中国人民银行规定的程序及时报告 存款人的可疑支付,0.9227038025856018
YZ-BAM-OBL-00586,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第一句,存款人（单位）,加强管理,日常账户使用期间,预留银行签章,存款人应加强对预留银行签章的管理。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理']",['预留签章管理'],,单位内部财务内控流程,存款人（单位） 日常账户使用期间 单位内部财务内控流程 加强管理 预留银行签章,0.7999725341796875
YZ-BAM-OBL-00587,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第二句前半段,单位存款人,向开户银行出具书面申请、开户登记证、营业执照等相关证明文件,遗失预留公章或财务专用章时,预留公章或财务专用章,单位遗失预留公章或财务专用章的，应向开户银行出具书面申请、开户登记证、营业执照等相关证明文件；,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理']",['预留公章/财务章挂失'],,向开户银行提交变更申请环节,单位存款人 遗失预留公章或财务专用章时 向开户银行提交变更申请环节 向开户银行出具书面申请、开户登记证、营业执照等相关证明文件 预留公章或财务专用章,0.9405330419540405
YZ-BAM-OBL-00588,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第二句后半段,单位存款人,向开户银行出具书面申请、原预留签章的式样等相关证明文件,更换预留公章或财务专用章时,预留公章或财务专用章,更换预留公章或财务专用章时，应向开户银行出具书面申请、原预留签章的式样等相关证明文件。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理']",['预留公章/财务章更换'],,向开户银行提交变更申请环节,单位存款人 更换预留公章或财务专用章时 向开户银行提交变更申请环节 向开户银行出具书面申请、原预留签章的式样等相关证明文件 预留公章或财务专用章,0.9481859803199768
YZ-BAM-OBL-00589,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第三句前半段,个人存款人,向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件,遗失预留个人印章时,预留个人印章,个人遗失或更换预留个人印章或更换签字人时，应向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理']",['个人预留印章挂失'],,向开户银行提交变更申请环节,个人存款人 遗失预留个人印章时 向开户银行提交变更申请环节 向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件 预留个人印章,0.948928713798523
YZ-BAM-OBL-00590,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第三句后半段,个人存款人,向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件,更换预留个人印章或更换签字人时,预留个人印章或签字人,个人遗失或更换预留个人印章或更换签字人时，应向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理']","['个人预留印章更换', '签字人变更']",,向开户银行提交变更申请环节,个人存款人 更换预留个人印章或更换签字人时 向开户银行提交变更申请环节 向开户银行出具经签名确认的书面申请，以及原预留印章或签字人的个人身份证件 预留个人印章或签字人,0.924608588218689
YZ-BAM-OBL-00591,OBL_MANDATORY,L3_DEPT_RULE,第六十三条第四句,银行,留存相应的复印件，并凭以办理预留银行签章的变更,办理预留银行签章变更时,相关证明文件,银行应留存相应的复印件，并凭以办理预留银行签章的变更。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '印鉴管理', '档案管理']",['预留签章变更留痕'],,银行客户身份识别与业务档案系统,银行 办理预留银行签章变更时 银行客户身份识别与业务档案系统 留存相应的复印件，并凭以办理预留银行签章的变更 相关证明文件,0.9375603199005127
YZ-BAM-PRO-00592,PRO_FORBIDDEN,L3_DEPT_RULE,第六十四条,存款人,实施开立行为,开立银行结算账户时,违反本办法规定开立银行结算账户,违反本办法规定开立银行结算账户。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '支付结算']","['开户合规', '销户合规']",,银行结算账户开立环节,存款人 开立银行结算账户时 银行结算账户开立环节 实施开立行为 违反本办法规定开立银行结算账户,0.9012897610664368
YZ-BAM-PRO-00593,PRO_FORBIDDEN,L3_DEPT_RULE,第六十四条,存款人,欺骗银行开立银行结算账户,申请开立银行结算账户时,伪造、变造证明文件,伪造、变造证明文件欺骗银行开立银行结算账户。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '反洗钱', '身份核验']","['开户欺诈', '虚假开户']",,银行客户身份核验与开户受理环节,存款人 申请开立银行结算账户时 银行客户身份核验与开户受理环节 欺骗银行开立银行结算账户 伪造、变造证明文件,0.9133056998252869
YZ-BAM-PRO-00594,PRO_FORBIDDEN,L3_DEPT_RULE,第六十四条,存款人,不及时撤销,应当撤销银行结算账户的情形发生后,银行结算账户,违反本办法规定不及时撤销银行结算账户。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '支付结算']","['销户合规', '账户存续管理']",,银行结算账户销户环节,存款人 应当撤销银行结算账户的情形发生后 银行结算账户销户环节 不及时撤销 银行结算账户,0.8609834909439087
YZ-BAM-RPT-00595,RPT_DISCLOSURE,L3_DEPT_RULE,第六十四条,银行（作为报送义务主体）或监管机关（作为执法主体）,给予警告并处以法定罚款；构成犯罪的，移交司法机关,确认存款人存在第六十四条所列行为后,非经营性/经营性存款人违规事实及拟处罚决定,非经营性的存款人，有上述所列行为之一的，给予警告并处以1000元的罚款；经营性的存款人有上述所列行为之一的，给予警告并处以1万元以上3万元以下的罚款；构成犯罪的，移交司法机关依法追究刑事责任。,False,NONE,人民币银行结算账户管理办法,,"['账户管理', '行政处罚']","['违规处罚', '监管报送']",,中国人民银行及其分支机构监管处置流程,银行（作为报送义务主体）或监管机关（作为执法主体） 确认存款人存在第六十四条所列行为后 中国人民银行及其分支机构监管处置流程 给予警告并处以法定罚款；构成犯罪的，移交司法机关 非经营性/经营性存款人违规事实及拟处罚决定,0.7638225555419922
YZ-BAM-PRO-00596,PRO_FORBIDDEN,L3_DEPT_RULE,第六十五条第一项,存款人（单位）,转入个人银行结算账户,使用银行结算账户过程中,单位款项,违反本办法规定将单位款项转入个人银行结算账户。,True,AMBIGUOUS_TEXT,人民币银行结算账户管理办法,,"['账户管理', '资金划转', '公私分账']","['公转私管控', '单位资金异常流向']",,单位银行结算账户资金划转操作环节,存款人（单位） 使用银行结算账户过程中 单位银行结算账户资金划转操作环节 转入个人银行结算账户 单位款项,0.8297395706176758
